pop,gene,pos,generation,freq
p4,intergenic,1004506,35000,0.0
p4,intergenic,1004506,35500,0.0
p4,intergenic,1004506,36000,0.0
p4,intergenic,1004506,36500,0.0
p4,intergenic,1004506,37000,0.0
p4,intergenic,1004506,37500,0.0
p4,intergenic,1004506,38000,0.0
p4,intergenic,1004506,38500,0.0
p4,intergenic,1004506,39000,0.0
p4,intergenic,1004506,39500,0.0
p4,intergenic,1004506,40000,0.0
p4,intergenic,1004506,40500,0.0
p4,intergenic,1004506,41000,0.0
p4,intergenic,1004506,41500,0.0
p4,intergenic,1004506,42000,0.0
p4,intergenic,1004506,42500,0.0
p4,intergenic,1004506,43000,0.0
p4,intergenic,1004506,44000,0.0
p4,intergenic,1004506,44500,1.0
p4,intergenic,1004506,45000,0.6
p4,intergenic,1004506,45500,0.5
p4,intergenic,1004506,46000,1.0
p4,intergenic,1004506,46500,0.667
p4,intergenic,1004506,47000,1.0
p4,intergenic,1004506,47500,1.0
p4,intergenic,1004506,48000,0.914
p4,intergenic,1004506,48500,0.75
p4,intergenic,1004506,49000,0.933
p4,intergenic,1004506,50000,1.0
p4,intergenic,1004506,50500,1.0
p4,intergenic,1004506,51000,1.0
p4,intergenic,1004506,51500,1.0
p4,intergenic,1004506,52000,1.0
p4,intergenic,1004506,52500,1.0
p4,intergenic,1004506,53000,1.0
p4,intergenic,1004506,53500,1.0
p4,intergenic,1004506,54000,1.0
p4,intergenic,1004506,54500,1.0
p4,intergenic,1004506,55000,1.0
p4,intergenic,1004506,55500,1.0
p4,intergenic,1004506,56000,1.0
p4,intergenic,1004506,56500,1.0
p4,intergenic,1004506,57000,1.0
p4,intergenic,1004506,57500,1.0
p4,intergenic,1004506,58000,1.0
p4,intergenic,1004506,58500,1.0
p4,intergenic,1004506,59000,1.0
p4,intergenic,1004506,59500,1.0
p4,intergenic,1004506,60000,0.956
p4,yceK,1128109,0,0.0
p4,yceK,1128109,500,0.0
p4,yceK,1128109,1000,0.0
p4,yceK,1128109,1500,0.0
p4,yceK,1128109,2000,0.0
p4,yceK,1128109,2500,0.0
p4,yceK,1128109,3000,0.0
p4,yceK,1128109,3500,0.0
p4,yceK,1128109,4000,0.0
p4,yceK,1128109,4500,0.0
p4,yceK,1128109,5000,0.0
p4,yceK,1128109,5500,0.0
p4,yceK,1128109,6000,0.0
p4,yceK,1128109,6500,0.008
p4,yceK,1128109,7000,0.194
p4,yceK,1128109,7500,0.065
p4,yceK,1128109,8000,0.027
p4,yceK,1128109,8500,0.222
p4,yceK,1128109,9000,0.672
p4,yceK,1128109,9500,0.84
p4,yceK,1128109,10000,0.857
p4,yceK,1128109,10500,0.774
p4,yceK,1128109,11000,0.721
p4,yceK,1128109,11500,0.886
p4,yceK,1128109,12000,0.929
p4,yceK,1128109,12500,0.96
p4,yceK,1128109,13000,0.774
p4,yceK,1128109,13500,0.979
p4,yceK,1128109,14000,0.944
p4,yceK,1128109,14500,0.957
p4,yceK,1128109,15000,0.921
p4,yceK,1128109,15500,0.971
p4,yceK,1128109,16000,0.966
p4,yceK,1128109,16500,0.978
p4,yceK,1128109,17000,0.966
p4,yceK,1128109,17500,0.978
p4,yceK,1128109,18000,0.98
p4,yceK,1128109,18500,0.979
p4,yceK,1128109,19000,0.984
p4,yceK,1128109,19500,0.924
p4,yceK,1128109,20000,0.973
p4,yceK,1128109,20500,0.947
p4,yceK,1128109,21000,0.986
p4,yceK,1128109,21500,0.976
p4,yceK,1128109,22000,0.95
p4,yceK,1128109,22500,0.961
p4,yceK,1128109,23000,0.966
p4,yceK,1128109,23500,0.964
p4,yceK,1128109,24000,0.986
p4,yceK,1128109,24500,0.943
p4,yceK,1128109,25000,0.959
p4,yceK,1128109,25500,0.98
p4,yceK,1128109,26000,0.971
p4,yceK,1128109,26500,0.966
p4,yceK,1128109,27000,0.967
p4,yceK,1128109,27500,0.969
p4,yceK,1128109,28000,1.0
p4,yceK,1128109,28500,1.0
p4,yceK,1128109,29000,0.989
p4,yceK,1128109,29500,1.0
p4,yceK,1128109,30000,0.969
p4,yceK,1128109,30500,0.957
p4,yceK,1128109,31000,0.966
p4,yceK,1128109,31500,0.978
p4,yceK,1128109,32000,0.962
p4,yceK,1128109,32500,0.978
p4,yceK,1128109,33000,0.984
p4,yceK,1128109,33500,0.988
p4,yceK,1128109,34000,0.985
p4,yceK,1128109,34500,0.976
p4,yceK,1128109,35000,0.946
p4,yceK,1128109,35500,0.965
p4,yceK,1128109,36000,0.984
p4,yceK,1128109,36500,0.974
p4,yceK,1128109,37000,0.994
p4,yceK,1128109,37500,0.951
p4,yceK,1128109,38000,1.0
p4,yceK,1128109,38500,0.933
p4,yceK,1128109,39000,0.99
p4,yceK,1128109,39500,0.977
p4,yceK,1128109,40000,0.978
p4,yceK,1128109,40500,0.985
p4,yceK,1128109,41000,1.0
p4,yceK,1128109,41500,0.903
p4,yceK,1128109,42000,1.0
p4,yceK,1128109,42500,1.0
p4,yceK,1128109,43000,1.0
p4,yceK,1128109,43500,1.0
p4,yceK,1128109,44000,1.0
p4,yceK,1128109,44500,0.955
p4,yceK,1128109,45000,0.938
p4,yceK,1128109,45500,0.875
p4,yceK,1128109,46000,1.0
p4,yceK,1128109,46500,1.0
p4,yceK,1128109,47000,0.933
p4,yceK,1128109,47500,1.0
p4,yceK,1128109,48000,0.952
p4,yceK,1128109,48500,1.0
p4,yceK,1128109,49000,0.947
p4,yceK,1128109,49500,0.929
p4,yceK,1128109,50000,0.889
p4,yceK,1128109,50500,1.0
p4,yceK,1128109,51000,0.979
p4,yceK,1128109,51500,0.923
p4,yceK,1128109,52000,0.964
p4,yceK,1128109,52500,1.0
p4,yceK,1128109,53000,0.952
p4,yceK,1128109,53500,0.969
p4,yceK,1128109,54000,0.975
p4,yceK,1128109,54500,0.969
p4,yceK,1128109,55000,0.967
p4,yceK,1128109,55500,0.984
p4,yceK,1128109,56000,0.982
p4,yceK,1128109,56500,0.983
p4,yceK,1128109,57000,0.975
p4,yceK,1128109,57500,0.8
p4,yceK,1128109,58000,0.977
p4,yceK,1128109,58500,0.857
p4,yceK,1128109,59000,0.98
p4,yceK,1128109,59500,0.977
p4,yceK,1128109,60000,0.983
p4,intergenic,1349557,0,0.0
p4,intergenic,1349557,500,0.006
p4,intergenic,1349557,1000,0.0
p4,intergenic,1349557,1500,0.0
p4,intergenic,1349557,2000,0.0
p4,intergenic,1349557,2500,0.016
p4,intergenic,1349557,3000,0.0
p4,intergenic,1349557,3500,0.0
p4,intergenic,1349557,4000,0.0
p4,intergenic,1349557,4500,0.0
p4,intergenic,1349557,5000,0.0
p4,intergenic,1349557,5500,0.0
p4,intergenic,1349557,6000,0.008
p4,intergenic,1349557,6500,0.0
p4,intergenic,1349557,7000,0.0
p4,intergenic,1349557,7500,0.0
p4,intergenic,1349557,8000,0.0
p4,intergenic,1349557,8500,0.0
p4,intergenic,1349557,9000,0.469
p4,intergenic,1349557,9500,0.768
p4,intergenic,1349557,10000,0.827
p4,intergenic,1349557,10500,0.742
p4,intergenic,1349557,11000,0.557
p4,intergenic,1349557,11500,0.901
p4,intergenic,1349557,12000,0.952
p4,intergenic,1349557,12500,0.962
p4,intergenic,1349557,13000,0.91
p4,intergenic,1349557,13500,0.985
p4,intergenic,1349557,14000,0.904
p4,intergenic,1349557,14500,0.914
p4,intergenic,1349557,15000,0.96
p4,intergenic,1349557,15500,0.972
p4,intergenic,1349557,16000,1.0
p4,intergenic,1349557,16500,1.0
p4,intergenic,1349557,17000,1.0
p4,intergenic,1349557,17500,1.0
p4,intergenic,1349557,18000,1.0
p4,intergenic,1349557,18500,1.0
p4,intergenic,1349557,19000,1.0
p4,intergenic,1349557,19500,1.0
p4,intergenic,1349557,20000,1.0
p4,intergenic,1349557,20500,0.991
p4,intergenic,1349557,21000,1.0
p4,intergenic,1349557,21500,1.0
p4,intergenic,1349557,22000,1.0
p4,intergenic,1349557,22500,1.0
p4,intergenic,1349557,23000,1.0
p4,intergenic,1349557,23500,1.0
p4,intergenic,1349557,24000,1.0
p4,intergenic,1349557,24500,1.0
p4,intergenic,1349557,25000,1.0
p4,intergenic,1349557,25500,1.0
p4,intergenic,1349557,26000,1.0
p4,intergenic,1349557,26500,1.0
p4,intergenic,1349557,27000,1.0
p4,intergenic,1349557,27500,1.0
p4,intergenic,1349557,28000,1.0
p4,intergenic,1349557,28500,1.0
p4,intergenic,1349557,29000,1.0
p4,intergenic,1349557,29500,1.0
p4,intergenic,1349557,30000,1.0
p4,intergenic,1349557,30500,1.0
p4,intergenic,1349557,31000,1.0
p4,intergenic,1349557,31500,1.0
p4,intergenic,1349557,32000,1.0
p4,intergenic,1349557,32500,1.0
p4,intergenic,1349557,33000,1.0
p4,intergenic,1349557,33500,0.993
p4,intergenic,1349557,34000,1.0
p4,intergenic,1349557,34500,1.0
p4,intergenic,1349557,35000,1.0
p4,intergenic,1349557,35500,1.0
p4,intergenic,1349557,36000,1.0
p4,intergenic,1349557,36500,1.0
p4,intergenic,1349557,37000,1.0
p4,intergenic,1349557,37500,1.0
p4,intergenic,1349557,38000,1.0
p4,intergenic,1349557,38500,1.0
p4,intergenic,1349557,39000,1.0
p4,intergenic,1349557,39500,1.0
p4,intergenic,1349557,40000,0.979
p4,intergenic,1349557,40500,1.0
p4,intergenic,1349557,41000,1.0
p4,intergenic,1349557,41500,1.0
p4,intergenic,1349557,42000,1.0
p4,intergenic,1349557,42500,1.0
p4,intergenic,1349557,43000,1.0
p4,intergenic,1349557,43500,1.0
p4,intergenic,1349557,44000,1.0
p4,intergenic,1349557,44500,1.0
p4,intergenic,1349557,45000,1.0
p4,intergenic,1349557,45500,1.0
p4,intergenic,1349557,46000,1.0
p4,intergenic,1349557,46500,1.0
p4,intergenic,1349557,47000,1.0
p4,intergenic,1349557,47500,1.0
p4,intergenic,1349557,48000,0.992
p4,intergenic,1349557,48500,1.0
p4,intergenic,1349557,49000,1.0
p4,intergenic,1349557,49500,1.0
p4,intergenic,1349557,50000,1.0
p4,intergenic,1349557,50500,1.0
p4,intergenic,1349557,51000,1.0
p4,intergenic,1349557,51500,1.0
p4,intergenic,1349557,52000,1.0
p4,intergenic,1349557,52500,1.0
p4,intergenic,1349557,53000,1.0
p4,intergenic,1349557,53500,1.0
p4,intergenic,1349557,54000,1.0
p4,intergenic,1349557,54500,1.0
p4,intergenic,1349557,55000,1.0
p4,intergenic,1349557,55500,1.0
p4,intergenic,1349557,56000,1.0
p4,intergenic,1349557,56500,1.0
p4,intergenic,1349557,57000,1.0
p4,intergenic,1349557,57500,1.0
p4,intergenic,1349557,58000,1.0
p4,intergenic,1349557,58500,1.0
p4,intergenic,1349557,59000,1.0
p4,intergenic,1349557,59500,1.0
p4,intergenic,1349557,60000,1.0
p4,sapF,1350714,0,0.0
p4,sapF,1350714,500,0.0
p4,sapF,1350714,1000,0.0
p4,sapF,1350714,1500,0.0
p4,sapF,1350714,2000,0.0
p4,sapF,1350714,2500,0.0
p4,sapF,1350714,3000,0.0
p4,sapF,1350714,3500,0.0
p4,sapF,1350714,4000,0.0
p4,sapF,1350714,4500,0.0
p4,sapF,1350714,5000,0.0
p4,sapF,1350714,5500,0.0
p4,sapF,1350714,6000,0.0
p4,sapF,1350714,6500,0.026
p4,sapF,1350714,7000,0.18
p4,sapF,1350714,7500,0.024
p4,sapF,1350714,8000,0.034
p4,sapF,1350714,8500,0.109
p4,sapF,1350714,9000,0.439
p4,sapF,1350714,9500,0.7
p4,sapF,1350714,10000,0.811
p4,sapF,1350714,10500,0.795
p4,sapF,1350714,11000,0.655
p4,sapF,1350714,11500,0.889
p4,sapF,1350714,12000,0.953
p4,sapF,1350714,12500,0.915
p4,sapF,1350714,13000,0.893
p4,sapF,1350714,13500,1.0
p4,sapF,1350714,14000,0.893
p4,sapF,1350714,14500,0.943
p4,sapF,1350714,15000,0.895
p4,sapF,1350714,15500,0.957
p4,sapF,1350714,16000,1.0
p4,sapF,1350714,16500,1.0
p4,sapF,1350714,17000,1.0
p4,sapF,1350714,17500,1.0
p4,sapF,1350714,18000,1.0
p4,sapF,1350714,18500,1.0
p4,sapF,1350714,19000,1.0
p4,sapF,1350714,19500,1.0
p4,sapF,1350714,20000,1.0
p4,sapF,1350714,20500,0.988
p4,sapF,1350714,21000,1.0
p4,sapF,1350714,21500,1.0
p4,sapF,1350714,22000,1.0
p4,sapF,1350714,22500,1.0
p4,sapF,1350714,23000,1.0
p4,sapF,1350714,23500,1.0
p4,sapF,1350714,24000,1.0
p4,sapF,1350714,24500,1.0
p4,sapF,1350714,25000,1.0
p4,sapF,1350714,25500,1.0
p4,sapF,1350714,26000,1.0
p4,sapF,1350714,26500,1.0
p4,sapF,1350714,27000,1.0
p4,sapF,1350714,27500,0.975
p4,sapF,1350714,28000,1.0
p4,sapF,1350714,28500,1.0
p4,sapF,1350714,29000,1.0
p4,sapF,1350714,29500,1.0
p4,sapF,1350714,30000,1.0
p4,sapF,1350714,30500,1.0
p4,sapF,1350714,31000,1.0
p4,sapF,1350714,31500,1.0
p4,sapF,1350714,32000,1.0
p4,sapF,1350714,32500,1.0
p4,sapF,1350714,33000,1.0
p4,sapF,1350714,33500,1.0
p4,sapF,1350714,34000,1.0
p4,sapF,1350714,34500,1.0
p4,sapF,1350714,35000,1.0
p4,sapF,1350714,35500,1.0
p4,sapF,1350714,36000,1.0
p4,sapF,1350714,36500,1.0
p4,sapF,1350714,37000,1.0
p4,sapF,1350714,37500,1.0
p4,sapF,1350714,38000,1.0
p4,sapF,1350714,38500,1.0
p4,sapF,1350714,39000,1.0
p4,sapF,1350714,39500,1.0
p4,sapF,1350714,40000,1.0
p4,sapF,1350714,40500,1.0
p4,sapF,1350714,41000,1.0
p4,sapF,1350714,41500,1.0
p4,sapF,1350714,42000,1.0
p4,sapF,1350714,42500,1.0
p4,sapF,1350714,43000,1.0
p4,sapF,1350714,44000,1.0
p4,sapF,1350714,44500,1.0
p4,sapF,1350714,45000,1.0
p4,sapF,1350714,45500,1.0
p4,sapF,1350714,46000,1.0
p4,sapF,1350714,46500,1.0
p4,sapF,1350714,47000,1.0
p4,sapF,1350714,47500,1.0
p4,sapF,1350714,48000,0.974
p4,sapF,1350714,48500,1.0
p4,sapF,1350714,49000,1.0
p4,sapF,1350714,49500,1.0
p4,sapF,1350714,50000,1.0
p4,sapF,1350714,50500,1.0
p4,sapF,1350714,51000,0.987
p4,sapF,1350714,51500,1.0
p4,sapF,1350714,52000,0.989
p4,sapF,1350714,52500,1.0
p4,sapF,1350714,53000,1.0
p4,sapF,1350714,53500,1.0
p4,sapF,1350714,54000,1.0
p4,sapF,1350714,54500,1.0
p4,sapF,1350714,55000,1.0
p4,sapF,1350714,55500,1.0
p4,sapF,1350714,56000,1.0
p4,sapF,1350714,56500,1.0
p4,sapF,1350714,57000,1.0
p4,sapF,1350714,57500,1.0
p4,sapF,1350714,58000,1.0
p4,sapF,1350714,58500,1.0
p4,sapF,1350714,59000,1.0
p4,sapF,1350714,59500,1.0
p4,sapF,1350714,60000,1.0
p4,mppA,1392286,0,0.0
p4,mppA,1392286,500,0.0
p4,mppA,1392286,1000,0.0
p4,mppA,1392286,1500,0.0
p4,mppA,1392286,2000,0.0
p4,mppA,1392286,2500,0.0
p4,mppA,1392286,3000,0.0
p4,mppA,1392286,3500,0.0
p4,mppA,1392286,4000,0.0
p4,mppA,1392286,4500,0.0
p4,mppA,1392286,5000,0.0
p4,mppA,1392286,5500,0.0
p4,mppA,1392286,6000,0.013
p4,mppA,1392286,6500,0.0
p4,mppA,1392286,7000,0.028
p4,mppA,1392286,7500,0.0
p4,mppA,1392286,8000,0.026
p4,mppA,1392286,8500,0.0
p4,mppA,1392286,9000,0.0
p4,mppA,1392286,9500,0.0
p4,mppA,1392286,10000,0.0
p4,mppA,1392286,10500,0.0
p4,mppA,1392286,11000,0.0
p4,mppA,1392286,11500,0.014
p4,mppA,1392286,12000,0.0
p4,mppA,1392286,12500,0.0
p4,mppA,1392286,13000,0.0
p4,mppA,1392286,13500,0.0
p4,mppA,1392286,14000,0.0
p4,mppA,1392286,14500,0.0
p4,mppA,1392286,15000,0.0
p4,mppA,1392286,15500,0.0
p4,mppA,1392286,16000,0.0
p4,mppA,1392286,16500,0.0
p4,mppA,1392286,17000,0.0
p4,mppA,1392286,17500,0.0
p4,mppA,1392286,18000,0.0
p4,mppA,1392286,18500,0.0
p4,mppA,1392286,19000,0.0
p4,mppA,1392286,19500,0.0
p4,mppA,1392286,20000,0.109
p4,mppA,1392286,20500,0.223
p4,mppA,1392286,21000,0.7
p4,mppA,1392286,21500,1.0
p4,mppA,1392286,22000,0.934
p4,mppA,1392286,22500,0.396
p4,mppA,1392286,23000,0.047
p4,mppA,1392286,23500,0.038
p4,mppA,1392286,24000,0.089
p4,mppA,1392286,24500,0.018
p4,mppA,1392286,25000,0.0
p4,mppA,1392286,25500,0.032
p4,mppA,1392286,26000,0.016
p4,mppA,1392286,26500,0.013
p4,mppA,1392286,27000,0.013
p4,mppA,1392286,27500,0.038
p4,mppA,1392286,28000,0.0
p4,mppA,1392286,28500,0.0
p4,mppA,1392286,29000,0.0
p4,mppA,1392286,29500,0.0
p4,mppA,1392286,30000,0.0
p4,mppA,1392286,30500,0.0
p4,mppA,1392286,31000,0.0
p4,mppA,1392286,31500,0.0
p4,mppA,1392286,32000,0.0
p4,mppA,1392286,32500,0.0
p4,mppA,1392286,33000,0.0
p4,mppA,1392286,33500,0.0
p4,mppA,1392286,34000,0.0
p4,mppA,1392286,34500,0.0
p4,mppA,1392286,35000,0.0
p4,mppA,1392286,35500,0.0
p4,mppA,1392286,36000,0.0
p4,mppA,1392286,36500,0.0
p4,mppA,1392286,37000,0.0
p4,mppA,1392286,37500,0.0
p4,mppA,1392286,38000,0.0
p4,mppA,1392286,38500,0.0
p4,mppA,1392286,39000,0.0
p4,mppA,1392286,39500,0.0
p4,mppA,1392286,40000,0.0
p4,mppA,1392286,40500,0.0
p4,mppA,1392286,41000,0.0
p4,mppA,1392286,41500,0.0
p4,mppA,1392286,42000,0.0
p4,mppA,1392286,42500,0.0
p4,mppA,1392286,43000,0.0
p4,mppA,1392286,43500,0.0
p4,mppA,1392286,44000,0.0
p4,mppA,1392286,44500,0.0
p4,mppA,1392286,45000,0.0
p4,mppA,1392286,45500,0.0
p4,mppA,1392286,46000,0.0
p4,mppA,1392286,46500,0.0
p4,mppA,1392286,47000,0.0
p4,mppA,1392286,47500,0.0
p4,mppA,1392286,48000,0.0
p4,mppA,1392286,48500,0.0
p4,mppA,1392286,49000,0.0
p4,mppA,1392286,49500,0.0
p4,mppA,1392286,50500,0.0
p4,mppA,1392286,51000,0.0
p4,mppA,1392286,51500,0.0
p4,mppA,1392286,52000,0.0
p4,mppA,1392286,52500,0.0
p4,mppA,1392286,53000,0.0
p4,mppA,1392286,53500,0.0
p4,mppA,1392286,54000,0.0
p4,mppA,1392286,54500,0.0
p4,mppA,1392286,55000,0.0
p4,mppA,1392286,55500,0.0
p4,mppA,1392286,56000,0.0
p4,mppA,1392286,56500,0.0
p4,mppA,1392286,57000,0.0
p4,mppA,1392286,57500,0.0
p4,mppA,1392286,58000,0.0
p4,mppA,1392286,58500,0.0
p4,mppA,1392286,59000,0.0
p4,mppA,1392286,59500,0.0
p4,mppA,1392286,60000,0.0
p4,intR,1410391,0,0.0
p4,intR,1410391,500,0.0
p4,intR,1410391,1000,0.0
p4,intR,1410391,1500,0.0
p4,intR,1410391,2000,0.0
p4,intR,1410391,2500,0.0
p4,intR,1410391,3000,0.0
p4,intR,1410391,3500,0.0
p4,intR,1410391,4000,0.0
p4,intR,1410391,4500,0.0
p4,intR,1410391,5000,0.0
p4,intR,1410391,5500,0.0
p4,intR,1410391,6000,0.0
p4,intR,1410391,6500,0.0
p4,intR,1410391,7000,0.0
p4,intR,1410391,7500,0.0
p4,intR,1410391,8000,0.018
p4,intR,1410391,8500,0.0
p4,intR,1410391,9000,0.0
p4,intR,1410391,9500,0.0
p4,intR,1410391,10000,0.0
p4,intR,1410391,10500,0.0
p4,intR,1410391,11000,0.0
p4,intR,1410391,11500,0.0
p4,intR,1410391,12000,0.0
p4,intR,1410391,12500,0.0
p4,intR,1410391,13000,0.0
p4,intR,1410391,13500,0.0
p4,intR,1410391,14000,0.0
p4,intR,1410391,14500,0.0
p4,intR,1410391,15000,0.0
p4,intR,1410391,15500,0.0
p4,intR,1410391,16000,0.0
p4,intR,1410391,16500,0.0
p4,intR,1410391,17000,0.0
p4,intR,1410391,17500,0.0
p4,intR,1410391,18000,0.0
p4,intR,1410391,18500,0.0
p4,intR,1410391,19000,0.0
p4,intR,1410391,19500,0.0
p4,intR,1410391,20000,0.0
p4,intR,1410391,20500,0.0
p4,intR,1410391,21000,0.0
p4,intR,1410391,21500,0.0
p4,intR,1410391,22000,0.0
p4,intR,1410391,22500,0.0
p4,intR,1410391,23000,0.0
p4,intR,1410391,23500,0.0
p4,intR,1410391,24000,0.0
p4,intR,1410391,24500,0.0
p4,intR,1410391,25000,0.0
p4,intR,1410391,25500,0.0
p4,intR,1410391,26000,0.009
p4,intR,1410391,26500,0.0
p4,intR,1410391,27000,0.0
p4,intR,1410391,27500,0.0
p4,intR,1410391,28000,0.0
p4,intR,1410391,28500,0.0
p4,intR,1410391,29000,0.0
p4,intR,1410391,29500,0.0
p4,intR,1410391,30000,0.0
p4,intR,1410391,30500,0.0
p4,intR,1410391,31000,0.0
p4,intR,1410391,31500,0.0
p4,intR,1410391,32000,0.0
p4,intR,1410391,32500,0.0
p4,intR,1410391,33000,0.0
p4,intR,1410391,33500,0.0
p4,intR,1410391,34000,0.0
p4,intR,1410391,34500,0.0
p4,intR,1410391,35000,0.0
p4,intR,1410391,35500,0.0
p4,intR,1410391,36000,0.0
p4,intR,1410391,36500,0.0
p4,intR,1410391,37000,0.0
p4,intR,1410391,37500,0.0
p4,intR,1410391,38000,0.0
p4,intR,1410391,38500,0.0
p4,intR,1410391,39000,0.0
p4,intR,1410391,39500,0.0
p4,intR,1410391,40000,0.0
p4,intR,1410391,40500,0.0
p4,intR,1410391,41000,0.0
p4,intR,1410391,41500,0.0
p4,intR,1410391,42000,0.0
p4,intR,1410391,42500,0.0
p4,intR,1410391,43000,0.0
p4,intR,1410391,44000,0.0
p4,intR,1410391,44500,0.0
p4,intR,1410391,45000,0.0
p4,intR,1410391,45500,0.0
p4,intR,1410391,46000,0.0
p4,intR,1410391,46500,0.0
p4,intR,1410391,47000,0.0
p4,intR,1410391,47500,0.0
p4,intR,1410391,48000,0.0
p4,intR,1410391,48500,0.0
p4,intR,1410391,49000,0.0
p4,intR,1410391,49500,0.0
p4,intR,1410391,50000,0.0
p4,intR,1410391,50500,0.0
p4,intR,1410391,51000,0.0
p4,intR,1410391,51500,0.0
p4,intR,1410391,52000,0.0
p4,intR,1410391,52500,0.0
p4,intR,1410391,53000,0.0
p4,intR,1410391,53500,0.078
p4,intR,1410391,54000,0.664
p4,intR,1410391,54500,0.882
p4,intR,1410391,55000,0.88
p4,intR,1410391,55500,0.974
p4,intR,1410391,56000,1.0
p4,intR,1410391,56500,1.0
p4,intR,1410391,57000,0.992
p4,intR,1410391,57500,1.0
p4,intR,1410391,58000,1.0
p4,intR,1410391,58500,1.0
p4,intR,1410391,59000,0.993
p4,intR,1410391,59500,1.0
p4,intR,1410391,60000,1.0
p4,pykF,1733446,0,0.0
p4,pykF,1733446,500,0.667
p4,pykF,1733446,1000,1.0
p4,pykF,1733446,1500,1.0
p4,pykF,1733446,2000,1.0
p4,pykF,1733446,2500,0.967
p4,pykF,1733446,3000,1.0
p4,pykF,1733446,3500,1.0
p4,pykF,1733446,4000,1.0
p4,pykF,1733446,4500,1.0
p4,pykF,1733446,5000,1.0
p4,pykF,1733446,5500,1.0
p4,pykF,1733446,6000,1.0
p4,pykF,1733446,6500,0.991
p4,pykF,1733446,7000,1.0
p4,pykF,1733446,7500,1.0
p4,pykF,1733446,8000,0.982
p4,pykF,1733446,8500,1.0
p4,pykF,1733446,9000,1.0
p4,pykF,1733446,9500,1.0
p4,pykF,1733446,10000,1.0
p4,pykF,1733446,10500,1.0
p4,pykF,1733446,11000,1.0
p4,pykF,1733446,11500,1.0
p4,pykF,1733446,12000,1.0
p4,pykF,1733446,12500,1.0
p4,pykF,1733446,13000,1.0
p4,pykF,1733446,13500,1.0
p4,pykF,1733446,14000,1.0
p4,pykF,1733446,14500,0.991
p4,pykF,1733446,15000,1.0
p4,pykF,1733446,15500,1.0
p4,pykF,1733446,16000,1.0
p4,pykF,1733446,16500,1.0
p4,pykF,1733446,17000,1.0
p4,pykF,1733446,17500,1.0
p4,pykF,1733446,18000,1.0
p4,pykF,1733446,18500,1.0
p4,pykF,1733446,19000,1.0
p4,pykF,1733446,19500,1.0
p4,pykF,1733446,20000,1.0
p4,pykF,1733446,20500,1.0
p4,pykF,1733446,21000,1.0
p4,pykF,1733446,21500,1.0
p4,pykF,1733446,22000,1.0
p4,pykF,1733446,22500,1.0
p4,pykF,1733446,23000,0.964
p4,pykF,1733446,23500,1.0
p4,pykF,1733446,24000,1.0
p4,pykF,1733446,24500,1.0
p4,pykF,1733446,25000,1.0
p4,pykF,1733446,25500,1.0
p4,pykF,1733446,26000,1.0
p4,pykF,1733446,26500,1.0
p4,pykF,1733446,27000,1.0
p4,pykF,1733446,27500,1.0
p4,pykF,1733446,28000,1.0
p4,pykF,1733446,28500,1.0
p4,pykF,1733446,29000,1.0
p4,pykF,1733446,29500,1.0
p4,pykF,1733446,30000,1.0
p4,pykF,1733446,30500,1.0
p4,pykF,1733446,31000,1.0
p4,pykF,1733446,31500,1.0
p4,pykF,1733446,32000,1.0
p4,pykF,1733446,32500,1.0
p4,pykF,1733446,33000,1.0
p4,pykF,1733446,33500,1.0
p4,pykF,1733446,34000,1.0
p4,pykF,1733446,34500,1.0
p4,pykF,1733446,35000,1.0
p4,pykF,1733446,35500,1.0
p4,pykF,1733446,36000,1.0
p4,pykF,1733446,36500,1.0
p4,pykF,1733446,37000,1.0
p4,pykF,1733446,37500,1.0
p4,pykF,1733446,38000,1.0
p4,pykF,1733446,38500,1.0
p4,pykF,1733446,39000,1.0
p4,pykF,1733446,39500,1.0
p4,pykF,1733446,40000,1.0
p4,pykF,1733446,40500,1.0
p4,pykF,1733446,41000,1.0
p4,pykF,1733446,41500,1.0
p4,pykF,1733446,42000,1.0
p4,pykF,1733446,42500,1.0
p4,pykF,1733446,43000,1.0
p4,pykF,1733446,43500,1.0
p4,pykF,1733446,44000,1.0
p4,pykF,1733446,44500,0.929
p4,pykF,1733446,45000,1.0
p4,pykF,1733446,45500,1.0
p4,pykF,1733446,46000,1.0
p4,pykF,1733446,46500,1.0
p4,pykF,1733446,47000,1.0
p4,pykF,1733446,47500,1.0
p4,pykF,1733446,48000,1.0
p4,pykF,1733446,48500,1.0
p4,pykF,1733446,49000,1.0
p4,pykF,1733446,49500,1.0
p4,pykF,1733446,50000,1.0
p4,pykF,1733446,50500,1.0
p4,pykF,1733446,51000,1.0
p4,pykF,1733446,51500,1.0
p4,pykF,1733446,52000,0.973
p4,pykF,1733446,52500,0.944
p4,pykF,1733446,53000,1.0
p4,pykF,1733446,53500,1.0
p4,pykF,1733446,54000,1.0
p4,pykF,1733446,54500,1.0
p4,pykF,1733446,55000,1.0
p4,pykF,1733446,55500,1.0
p4,pykF,1733446,56000,1.0
p4,pykF,1733446,56500,1.0
p4,pykF,1733446,57000,0.989
p4,pykF,1733446,57500,1.0
p4,pykF,1733446,58000,1.0
p4,pykF,1733446,58500,1.0
p4,pykF,1733446,59000,1.0
p4,pykF,1733446,59500,1.0
p4,pykF,1733446,60000,1.0
p4,intergenic,1741776,0,0.0
p4,intergenic,1741776,500,0.0
